file,segment_id,start,end,gold_text,gold_clean_text
LKPR_RUZYNE_Radar_120_520MHz_20201026_145941.xml,1,3.49,11.53,[#callsign]Oscar Kilo Hotel Hotel Hotel[/#callsign] [#command]affirm[/#command] [#value]one holding[/#value] and then it should be possible to [#command]follow ILS[/#command] [#value]runway zero six[/#value],Oscar Kilo Hotel Hotel Hotel affirm one holding and then it should be possible to follow ILS runway zero six
LKPR_RUZYNE_Radar_120_520MHz_20201026_145941.xml,2,11.53,13.08,[#unnamed]roger thank you[/#unnamed],roger thank you
LSZB_BERN_Approach_127_3MHz_20210413_161649.xml,0,0.03,5.1,[#callsign]November Mike Alpha[/#callsign] [#command]vacate via[/#command] [#value]charlie[/#value] and [spk] [#unnamed]how long do you stay[/#unnamed],November Mike Alpha vacate via charlie and [spk] how long do you stay
LKPR_RUZYNE_Radar_120_520MHz_20201029_161709.xml,0,0,5.64,[#callsign]Timeair Six Niner Zero Juliett[/#callsign] [#command]contact[/#command] [#unnamed]Ruzyne Tower[/#unnamed] [#value]one three four decimal five six zero[/#value] [#unnamed] [NE Czech] hezký večer ahoj [/NE][/#unnamed],Timeair Six Niner Zero Juliett contact Ruzyne Tower one three four decimal five six zero  [NE Czech] hezký večer ahoj [/NE]
LKPR_RUZYNE_Radar_120_520MHz_20201029_161709.xml,1,5.64,10.24,[#value]one three four five six zero[/#value] [#callsign]Timeair Six Niner Zero Juliett[/#callsign] [#unnamed]bye[/#unnamed] [#unnamed] [NE Czech] díky [/NE][/#unnamed],one three four five six zero Timeair Six Niner Zero Juliett bye  [NE Czech] díky [/NE]
LSGS_SION_Ground_Control_121_7MHz_20210503_081913.xml,0,0.06,2.65,[#callsign]Charlie Papa[/#callsign] to [#command]confirm you proceed to[/#command] [#value]Chermignon[/#value],Charlie Papa to confirm you proceed to Chermignon
LSGS_SION_Ground_Control_121_7MHz_20210503_141714.xml,0,0.17,2.52,[#callsign]Tango Three Six Six[/#callsign] [#command]final[/#command] [#value]runway two five[/#value],Tango Three Six Six final runway two five
LSGS_SION_Ground_Control_121_7MHz_20210503_141714.xml,1,2.73,4.04,[#unnamed]thank you sir[/#unnamed] [#command]continue approach[/#command],thank you sir continue approach
LSGS_SION_Ground_Control_121_7MHz_20210503_141714.xml,2,4.65,7.08,[#command]continue approach[/#command] [#callsign]Tango Three Six Six[/#callsign],continue approach Tango Three Six Six
LSZB_BERN_Tower_121_0MHz_20210420_090730.xml,0,0,1.92,[#value]number one[/#value] [#unnamed]in sight[/#unnamed] [#callsign]Hotel Golf Oscar[/#callsign],number one in sight Hotel Golf Oscar
LSZB_BERN_Tower_121_0MHz_20210420_090730.xml,1,1.96,5.23,[#callsign]Golf Oscar[/#callsign] [#unnamed]roger turn base behind[/#unnamed] he will [#command]do a go around[/#command] [#value]over threshold[/#value],Golf Oscar roger turn base behind he will do a go around over threshold
LSGS_SION_Ground_Control_121_7MHz_20210503_142013.xml,0,0,2.06,[#callsign]Charlie Zulu[/#callsign] [#value]direction Montana[/#value] [#command]confirm[/#command],Charlie Zulu direction Montana confirm
LSGS_SION_Ground_Control_121_7MHz_20210503_142013.xml,1,2.19,3.77,[#command]affirmatif[/#command] [#value]Montana[/#value],affirmatif Montana
LSGS_SION_Ground_Control_121_7MHz_20210503_142013.xml,2,4.05,10.58,[#unnamed][NE-French]merci[/NE][/#unnamed] [#value]two two zero degrees[/#value] [#value]three knots[/#value] [#value]four two zero seven[/#value] [#unnamed]QNH[/#unnamed] [#value]one zero one eight[/#value]   [#command]departure own discretion[/#command]  [#command]crossing climbing[/#command] [#value]Montana[/#value] [#command]is approved[/#command],[NE-French]merci[/NE] two two zero degrees three knots four two zero seven QNH one zero one eight   departure own discretion  crossing climbing Montana is approved
LSGS_SION_Ground_Control_121_7MHz_20210503_145810.xml,0,0.06,3.64,[#command]when passing[/#command] [#value]ten thousand feet to four thousand feet[/#value] [#callsign]Mosquito One Five Bravo[/#callsign],when passing ten thousand feet to four thousand feet Mosquito One Five Bravo
LSGS_SION_Ground_Control_121_7MHz_20210503_145810.xml,1,3.88,4.97,[#callsign]One Five Bravo[/#callsign] [#unnamed]thank you[/#unnamed],One Five Bravo thank you
LKTB_BRNO_Approach-Radar_127_350MHz_20201026_092727.xml,0,0,3.37,[#callsign]Oscar Kilo Echo Lima Alfa[/#callsign] [#command]climb to[/#command] [#value]flight level seven zero[/#value],Oscar Kilo Echo Lima Alfa climb to flight level seven zero
LSZH_ZURICH_Tower_118_1MHz_20210414_064502.xml,0,0,4.68,[#callsign]Oscar Charlie Kilo[/#callsign] [#command]contact[/#command] [#unnamed]departure[/#unnamed] [#value]one two five decimal niner five five[/#value] [#unnamed]good bye[/#unnamed],Oscar Charlie Kilo contact departure one two five decimal niner five five good bye
LSZH_ZURICH_Tower_118_1MHz_20210414_064502.xml,1,4.68,7.3,[#value]one two five niner five five[/#value] [#callsign]Oskar Papa Charlie Kilo[/#callsign],one two five niner five five Oskar Papa Charlie Kilo
LSGS_SION_Tower_118_3MHz_20210415_105647.xml,0,0.15,2.44,[#callsign]Hotel Echo X-ray[/#callsign] [#command]taxi to[/#command] [#value]juliett[/#value] [#command]parking approved[/#command],Hotel Echo X-ray taxi to juliett parking approved
LSGS_SION_Tower_118_3MHz_20210420_153053.xml,0,0.06,2.68,[#callsign]Hotel Bravo Three Zero Four Nine[/#callsign] [#unnamed]Sion Tower good afternoon[/#unnamed],Hotel Bravo Three Zero Four Nine Sion Tower good afternoon
LSZB_BERN_Tower_121_0MHz_20210414_081657.xml,0,0,8.75,[#callsign]Hotel Echo Echo[/#callsign] [#unnamed]please control zone[/#unnamed] [#value]via route zulu[/#value] [#unnamed]wind[/#unnamed]    [#value]zero four zero degrees[/#value]  [#value]seven knots[/#value]   [#value]runway one four[/#value] [#command]cleared for takeoff[/#command],Hotel Echo Echo please control zone via route zulu wind    zero four zero degrees  seven knots   runway one four cleared for takeoff
YSSY_SYDNEY_Tower_120_5MHz_20210428_013626.xml,0,0,2.21,[#unnamed]Tower good day[/#unnamed] [#callsign]Jetstar seven sixty three[/#callsign],Tower good day Jetstar seven sixty three
YSSY_SYDNEY_Tower_120_5MHz_20210428_013626.xml,1,2.21,4.79,[#callsign]Jetstar seven sixty three[/#callsign] [#unnamed]Sydney Tower(to-)[/#unnamed],Jetstar seven sixty three Sydney Tower(to-)
LZIB_STEFANIK_Approach_120_9MHz_20210426_202558.xml,0,0,4.33,[#value]november one alpha[/#value] [#unnamed]would be more affordable[/#unnamed] [#callsign]Eurotrans One Three Juliett[/#callsign] [#unnamed]thank you[/#unnamed],november one alpha would be more affordable Eurotrans One Three Juliett thank you
LSZH_ZURICH_Tower_118_1MHz_20210412_163642.xml,0,0,5.97,[#callsign]Air Nostrum Seven Eight Juliett Mike[/#callsign] [#command]direct[/#command] [#unnamed]hello wind[/#unnamed]    [#value]one eight zero degrees[/#value]  [#value]four knots[/#value]   [#value]runway one four[/#value] [#command]cleared to land[/#command],Air Nostrum Seven Eight Juliett Mike direct hello wind    one eight zero degrees  four knots   runway one four cleared to land
LSZH_ZURICH_Tower_118_1MHz_20210412_163642.xml,1,5.97,8.46,[#command]cleared to land[/#command] [#value]one four[/#value] [#callsign]Air Nostrum Seven Eight Juliett Mike[/#callsign],cleared to land one four Air Nostrum Seven Eight Juliett Mike
LSZH_ZURICH_Tower_118_1MHz_20210424_081042.xml,0,0,4.14,[#callsign]Hotel Oscar Echo[/#callsign] the [#unnamed]second traffic[/#unnamed] is [#unnamed]now to[/#unnamed] [#value]overhead whiskey one oposite[/#value],Hotel Oscar Echo the second traffic is now to overhead whiskey one oposite
LSGS_SION_Ground_Control_121_7MHz_20210502_123002.xml,0,0.08,2.7,[#callsign]Hotel Echo X-ray[/#callsign] [#command]recleared full stop landing[/#command] [#value]runway two five[/#value],Hotel Echo X-ray recleared full stop landing runway two five
LSGS_SION_Ground_Control_121_7MHz_20210502_123002.xml,1,3,5.47,[#command] recleared full stop[/#command] [#value]runway two five[/#value] [#callsign]Echo X-ray[/#callsign],recleared full stop runway two five Echo X-ray
LSZB_BERN_Tower_121_0MHz_20210414_132458.xml,0,0,4.2,[#callsign]Tango Three One Eight[/#callsign] [#unnamed]roger[/#unnamed] you can already [#command]change frequency[/#command] [#unnamed]have a nice day[/#unnamed],Tango Three One Eight roger you can already change frequency have a nice day
LSZB_BERN_Tower_121_0MHz_20210414_072026.xml,0,0.09,6.61,[#callsign]Hotel Bravo Papa November Lima[/#callsign] this [#unnamed]Bern Tower[/#unnamed] [#command]contact[/#command] [#value]Thun on one two three decimal two five five[/#value],Hotel Bravo Papa November Lima this Bern Tower contact Thun on one two three decimal two five five
LSZH_ZURICH_Tower_118_1MHz_20210414_140139.xml,0,0,7.5,[#callsign]Hotel Whiskey Whiskey[/#callsign] [#command]affirm vacate[/#command]  [#value]next right[/#value]     [#value]into taxi way hotel two[/#value] and [#command]contact[/#command] [#unnamed]apron[/#unnamed] [#value]one two one decimal eight five five[/#value],Hotel Whiskey Whiskey affirm vacate  next right     into taxi way hotel two and contact apron one two one decimal eight five five
LSGS_SION_Tower_118_3MHz_20210420_065838.xml,0,0.11,1.9,[#command]frequency change approved[/#command] [#unnamed] [NE-French]a toute a l'heure [/NE][/#unnamed],frequency change approved  [NE-French]a toute a l'heure [/NE]
LSGS_SION_Ground_Control_121_7MHz_20210423_170457.xml,0,0.1,3.09,[#callsign]Hotel Hotel Lima November Whiskey[/#callsign] [#value]five thousand five hundred feet[/#value] [#command]climbing[/#command],Hotel Hotel Lima November Whiskey five thousand five hundred feet climbing
LKPR_RUZYNE_Radar_120_520MHz_20201025_174652.xml,0,0,4.67,[hes] [#unnamed]good evening[/#unnamed] [#callsign]Lufthansa Eight Hotel Romeo[/#callsign] [#command]passing[/#command] [#value]two thousand five hundred[/#value] [#command]climbing[/#command] [#value]five thousand[/#value],[hes] good evening Lufthansa Eight Hotel Romeo passing two thousand five hundred climbing five thousand
LKPR_RUZYNE_Radar_120_520MHz_20201025_174652.xml,1,4.76,9.44,[#callsign]Lufthansa Eight Hotel Romeo[/#callsign] [hes] [#unnamed]Praha Radar good evening[/#unnamed] [#command]identified[/#command],Lufthansa Eight Hotel Romeo [hes] Praha Radar good evening identified
LKPR_RUZYNE_Radar_120_520MHz_20201025_174652.xml,2,9.44,12.11,[#command]climb to[/#command] [#value]flight level one six zero[/#value],climb to flight level one six zero
LKPR_RUZYNE_Radar_120_520MHz_20201025_174652.xml,3,12.11,15.26,[#callsign]Lufthansa Eight Hotel Romeo[/#callsign] [#command]climb[/#command] [#value]flight level one six zero[/#value],Lufthansa Eight Hotel Romeo climb flight level one six zero
LSGS_SION_Ground_Control_121_7MHz_20210503_153923.xml,0,1.17,7.74,[#callsign]Foxtrot Delta Uniform [/#callsign] [#command]report[/#command] [#value] november whiskey [/#value] [#unnamed]wind[/#unnamed] [#value]two seven zero degrees[/#value]   [#value]one zero knots[/#value]   [#value]runway two five[/#value] [#command]cleared for takeoff[/#command],Foxtrot Delta Uniform  report  november whiskey  wind two seven zero degrees   one zero knots   runway two five cleared for takeoff
LSGS_SION_Ground_Control_121_7MHz_20210503_153923.xml,1,8.35,13.64,[#command]cleared for takeoff[/#command] [#value]two five[/#value] [#callsign] Foxtrot Delta Uniform[/#callsign] [#unnamed]thanks[/#unnamed] [#value]november whiskey[/#value],cleared for takeoff two five  Foxtrot Delta Uniform thanks november whiskey
LSGS_SION_Ground_Control_121_7MHz_20210503_151822.xml,0,0.28,2.52,[#callsign]Heli Charlie Zulu[/#callsign] [#command]report position altitude[/#command],Heli Charlie Zulu report position altitude
LSGS_SION_Ground_Control_121_7MHz_20210503_151822.xml,1,3.05,6.15,[hes] [#value][NE-French]le Golf de Montana[/NE][/#value] [#value]three thousand two hundred[/#value],[hes] [NE-French]le Golf de Montana[/NE] three thousand two hundred
LSGS_SION_Ground_Control_121_7MHz_20210503_151822.xml,2,6.44,13.13,[#unnamed]roger[/#unnamed] the [#unnamed]traffic is now just exactly[/#unnamed]        [#value]in the middle between echo one echo two[/#value]     [#value]four thousand six hundred feet[/#value],roger the traffic is now just exactly        in the middle between echo one echo two     four thousand six hundred feet
LSZB_BERN_Approach_127_3MHz_20210415_160311.xml,0,0.12,2.5,[#unnamed]Bern Approach[/#unnamed] [#callsign]Hotel Bravo Kilo Bravo Victor[/#callsign],Bern Approach Hotel Bravo Kilo Bravo Victor
LSZB_BERN_Approach_127_3MHz_20210415_160311.xml,1,2.54,3.9,[#callsign][hes] Kilo Bravo Victor[/#callsign] [#unnamed]Bern[/#unnamed],[hes] Kilo Bravo Victor Bern
LZIB_STEFANIK_Tower_118_3MHz_20210503_203710.xml,0,0,4.68,[#callsign]Oscar Mike Echo Lima Echo[/#callsign] [#command]taxi between[/#command] [#value]anchors via foxtrot[/#value],Oscar Mike Echo Lima Echo taxi between anchors via foxtrot
LZIB_STEFANIK_Tower_118_3MHz_20210503_203710.xml,1,4.88,9.41,[#command]taxi between[/#command] [#value]anchors via foxtrot[/#value] [#callsign]Oscar Mike Echo Lima Echo[/#callsign],taxi between anchors via foxtrot Oscar Mike Echo Lima Echo
LKPR_RUZYNE_Radar_120_520MHz_20201026_142311.xml,0,0,3.75,[#callsign]Ryanair Nine Two Bravo Quebec[/#callsign] [#command]turn right heading[/#command] [#value]zero nine zero[/#value],Ryanair Nine Two Bravo Quebec turn right heading zero nine zero
LKPR_RUZYNE_Radar_120_520MHz_20201026_142311.xml,1,3.8,6.89,[#value]nine zero degrees[/#value] [#callsign]Ryanair Nine Two Bravo Quebec[/#callsign],nine zero degrees Ryanair Nine Two Bravo Quebec
LSZB_BERN_Approach_127_3MHz_20210416_090122.xml,0,8.61,9.51,[#value]one point zero[/#value] [#command]stand by[/#command],one point zero stand by
LSZB_BERN_Approach_127_3MHz_20210416_090122.xml,1,9.73,13.55,[#callsign]Delta Alpha Uniform[/#callsign] the [#unnamed]field is at[/#unnamed] [#value]your two o'clock position[/#value] [#value]four miles[/#value] [#command]confirm in sight[/#command],Delta Alpha Uniform the field is at your two o'clock position four miles confirm in sight
LSZB_BERN_Approach_127_3MHz_20210416_090122.xml,2,13.76,16.64,affirm we [#command]descend flight[/#command] and we are [#command]ready for[/#command] [#value]visual[/#value] [#callsign]Delta Alpha Uniform[/#callsign],affirm we descend flight and we are ready for visual Delta Alpha Uniform
LSZB_BERN_Approach_127_3MHz_20210416_090122.xml,3,16.92,21.43,[#callsign]Delta Alpha Uniform[/#callsign]     [#command]further descend at your discretion[/#command]   [#command]cleared visual approach[/#command] [#value]runway three two[/#value],Delta Alpha Uniform     further descend at your discretion   cleared visual approach runway three two
LSZB_BERN_Approach_127_3MHz_20210416_090122.xml,4,21.71,23.91,[#command]cleared for visual approach[/#command] [#value]three two[/#value] [#callsign]Delta Alpha Uniform[/#callsign],cleared for visual approach three two Delta Alpha Uniform
LSZB_BERN_Approach_127_3MHz_20210416_090122.xml,5,23.99,28.15,[#callsign]Delta Alpha Uniform[/#callsign] [#unnamed]radar service terminated[/#unnamed] [#command]contact[/#command] [#unnamed]tower[/#unnamed] [#value]one two one decimal zero two five[/#value],Delta Alpha Uniform radar service terminated contact tower one two one decimal zero two five
LSZB_BERN_Approach_127_3MHz_20210416_090122.xml,6,28.17,31.85,[#unnamed]radar terminates[/#unnamed] and [#value]one two one zero two five[/#value] [#unnamed] [NE-German] bis spater [/NE][/#unnamed] [#callsign]Delta Alpha Uniform[/#callsign],radar terminates and one two one zero two five  [NE-German] bis spater [/NE] Delta Alpha Uniform
LSZB_BERN_Approach_127_3MHz_20210416_090122.xml,7,32.15,32.49,[#unnamed]Good night[/#unnamed],Good night
LSZH_ZURICH_Tower_118_1MHz_20210424_160722.xml,0,0,3.76,[#callsign]Sierra Papa Foxtrot Bravo Alpha[/#callsign] [#unnamed]tower hello[/#unnamed] [#command]hold position[/#command] i'll [#command]call you back[/#command],Sierra Papa Foxtrot Bravo Alpha tower hello hold position i'll call you back
LKTB_BRNO_Tower_119_605MHz_20201029_110511.xml,0,0,2.28,[#callsign]Oscar Kilo Foxtrot Alpha Sierra[/#callsign] [#command]approaching[/#command] [#value]zulu[/#value],Oscar Kilo Foxtrot Alpha Sierra approaching zulu
LKTB_BRNO_Tower_119_605MHz_20201029_110511.xml,1,2.28,5.88,[#callsign]Oscar Kilo Foxtrot Alpha Sierra[/#callsign] [#unnamed]squawk[/#unnamed] [#value]seven thousand[/#value] and good bye,Oscar Kilo Foxtrot Alpha Sierra squawk seven thousand and good bye
LKTB_BRNO_Tower_119_605MHz_20201029_110511.xml,2,5.88,8.16,[#unnamed]squawk[/#unnamed] [#value]seven thousand[/#value] good bye [#callsign]Oscar  Foxtrot  Sierra[/#callsign],squawk seven thousand good bye Oscar  Foxtrot  Sierra
